Record_ID,Train_ID,Route_ID,Station_ID,Travel_Date,Scheduled_Departure,Delay_Minutes,Passenger_Count,Cancellation_Flag,Delay_Reason,On_Time_Flag,Revenue_INR
11872,TR0074,RT0043,ST0094,06-11-2025,06-11-2025 23:15,0,553,No,No Delay,Yes,234452
11873,TR0034,RT0153,ST0060,22-03-2025,22-03-2025 11:15,34,1110,No,Congestion,No,671401
11874,TR0164,RT0290,ST0066,15-01-2025,15-01-2025 09:30,52,1352,No,Crew Delay,No,456590
11875,TR0070,RT0224,ST0059,26-09-2025,26-09-2025 10:30,44,137,No,Congestion,No,99083
11876,TR0171,RT0119,ST0093,03-08-2025,03-08-2025 12:30,54,497,No,Congestion,No,218188
11877,TR0110,RT0214,ST0060,23-01-2025,23-01-2025 16:00,0,1385,No,No Delay,Yes,560809
11878,TR0016,RT0053,ST0022,02-12-2025,02-12-2025 22:00,62,765,No,Congestion,No,488319
11879,TR0059,RT0220,ST0089,09-07-2025,09-07-2025 14:15,81,1368,No,Weather,No,600514
11880,TR0181,RT0243,ST0046,08-10-2025,08-10-2025 04:45,74,1266,No,Weather,No,1630432
11881,TR0019,RT0053,ST0053,09-06-2025,09-06-2025 10:15,35,1020,No,Weather,No,1103123
11882,TR0095,RT0117,ST0019,29-05-2025,29-05-2025 23:30,0,379,No,No Delay,Yes,294844
11883,TR0113,RT0042,ST0049,11-10-2025,11-10-2025 12:15,0,576,No,No Delay,Yes,257161
11884,TR0041,RT0247,ST0080,01-04-2025,01-04-2025 05:15,68,634,No,Technical Issue,No,312917
11885,TR0081,RT0291,ST0017,26-04-2025,26-04-2025 09:30,80,1113,No,Signal Failure,No,533228
11886,TR0175,RT0248,ST0027,07-08-2025,07-08-2025 19:00,73,775,No,Weather,No,901263
11887,TR0103,RT0101,ST0019,20-05-2025,20-05-2025 02:00,0,125,No,No Delay,Yes,170249
11888,TR0054,RT0087,ST0030,20-01-2025,20-01-2025 02:30,0,667,Yes,No Delay,No,262554
11889,TR0183,RT0084,ST0078,30-12-2025,30-12-2025 00:30,48,192,No,Congestion,No,174999
11890,TR0095,RT0261,ST0046,05-12-2025,05-12-2025 01:45,53,949,No,Signal Failure,No,410771
11891,TR0147,RT0221,ST0064,03-11-2025,03-11-2025 04:15,0,352,No,No Delay,Yes,176349
11892,TR0062,RT0154,ST0032,26-03-2025,26-03-2025 13:15,55,822,No,Signal Failure,No,227713
11893,TR0099,RT0051,ST0053,11-04-2025,11-04-2025 06:15,52,703,No,Weather,No,182400
11894,TR0093,RT0038,ST0023,21-07-2025,21-07-2025 11:00,90,654,No,Technical Issue,No,897415
11895,TR0187,RT0259,ST0036,29-11-2025,29-11-2025 03:00,72,946,No,Track Maintenance,No,1131230
11896,TR0065,RT0187,ST0010,25-01-2025,25-01-2025 17:15,11,774,No,Congestion,Yes,460704
11897,TR0068,RT0013,ST0059,31-01-2025,31-01-2025 20:30,81,1093,No,Signal Failure,No,787832
11898,TR0028,RT0223,ST0029,26-07-2025,26-07-2025 08:45,0,1374,No,No Delay,Yes,732279
11899,TR0018,RT0087,ST0011,17-06-2025,17-06-2025 11:30,47,514,Yes,Crew Delay,No,156166
11900,TR0026,RT0259,ST0038,09-12-2025,09-12-2025 11:30,0,808,No,No Delay,Yes,1139096
11901,TR0104,RT0181,ST0079,08-03-2025,08-03-2025 23:00,16,1278,No,Signal Failure,No,385435
11902,TR0147,RT0173,ST0032,10-07-2025,10-07-2025 04:15,0,1222,No,No Delay,Yes,998332
11903,TR0055,RT0195,ST0091,11-01-2025,11-01-2025 06:30,35,865,No,Signal Failure,No,738377
11904,TR0119,RT0245,ST0052,14-06-2025,14-06-2025 16:45,17,582,No,Crew Delay,No,230439
11905,TR0124,RT0196,ST0001,20-05-2025,20-05-2025 19:45,45,740,No,Crew Delay,No,283982
11906,TR0185,RT0062,ST0014,19-09-2025,19-09-2025 22:00,0,1280,No,No Delay,Yes,545590
11907,TR0134,RT0025,ST0003,22-11-2025,22-11-2025 18:30,21,1004,No,Crew Delay,No,331203
11908,TR0129,RT0052,ST0030,01-08-2025,01-08-2025 03:00,40,410,No,Technical Issue,No,528112
11909,TR0008,RT0050,ST0031,11-12-2025,11-12-2025 00:15,67,1247,Yes,Weather,No,385875
11910,TR0051,RT0295,ST0001,16-02-2025,16-02-2025 07:45,50,293,No,Technical Issue,No,274614
11911,TR0085,RT0052,ST0046,05-02-2025,05-02-2025 01:30,82,177,Yes,Technical Issue,No,9337
11912,TR0025,RT0040,ST0014,23-03-2025,23-03-2025 00:45,49,1337,No,Technical Issue,No,1276390
11913,TR0175,RT0232,ST0036,13-02-2025,13-02-2025 02:00,49,918,No,Technical Issue,No,387046
11914,TR0183,RT0060,ST0046,19-08-2025,19-08-2025 18:15,1,356,No,No Delay,Yes,382075
11915,TR0192,RT0216,ST0055,28-03-2025,28-03-2025 22:45,0,706,No,No Delay,Yes,762226
11916,TR0083,RT0197,ST0036,04-02-2025,04-02-2025 13:00,28,965,No,Crew Delay,No,958730
11917,TR0093,RT0276,ST0043,15-12-2025,15-12-2025 17:30,0,1139,No,No Delay,Yes,1358317
11918,TR0117,RT0002,ST0043,13-11-2025,13-11-2025 22:30,7,293,No,Crew Delay,Yes,122916
11919,TR0138,RT0106,ST0015,28-07-2025,28-07-2025 13:30,41,1025,No,Crew Delay,No,1383341
11920,TR0056,RT0216,ST0038,15-06-2025,15-06-2025 16:00,0,842,Yes,No Delay,No,141693
11921,TR0012,RT0265,ST0089,29-06-2025,29-06-2025 09:30,17,594,No,Congestion,No,193023
11922,TR0161,RT0167,ST0044,02-01-2025,02-01-2025 19:30,87,948,No,Track Maintenance,No,1090892
11923,TR0120,RT0247,ST0055,14-07-2025,14-07-2025 23:30,50,1050,No,Track Maintenance,No,721280
11924,TR0071,RT0210,ST0055,19-12-2025,19-12-2025 06:30,44,567,No,Crew Delay,No,231383
11925,TR0017,RT0058,ST0078,23-01-2025,23-01-2025 10:30,71,187,Yes,Technical Issue,No,19881
11926,TR0189,RT0043,ST0088,26-01-2025,26-01-2025 20:45,0,497,No,No Delay,Yes,501397
11927,TR0122,RT0138,ST0058,30-01-2025,30-01-2025 22:00,0,937,No,No Delay,Yes,729074
11928,TR0124,RT0109,ST0057,02-10-2025,02-10-2025 08:45,1,358,No,No Delay,Yes,434277
11929,TR0010,RT0048,ST0056,16-06-2025,16-06-2025 00:30,25,1079,No,Congestion,No,1081625
11930,TR0031,RT0126,ST0002,31-03-2025,31-03-2025 17:15,0,1263,No,No Delay,Yes,728454
11931,TR0060,RT0214,ST0034,12-08-2025,12-08-2025 16:30,55,1368,No,Track Maintenance,No,731793
11932,TR0070,RT0128,ST0049,16-04-2025,16-04-2025 20:00,0,105,No,No Delay,Yes,65038
11933,TR0017,RT0198,ST0064,28-01-2025,28-01-2025 18:30,47,1082,No,Congestion,No,916100
11934,TR0050,RT0202,ST0087,07-05-2025,07-05-2025 09:45,26,934,No,Signal Failure,No,894137
11935,TR0037,RT0192,ST0008,02-03-2025,02-03-2025 00:30,39,1390,No,Crew Delay,No,846522
11936,TR0190,RT0107,ST0069,25-06-2025,25-06-2025 00:00,22,107,No,Crew Delay,No,102394
11937,TR0118,RT0194,ST0058,05-04-2025,05-04-2025 06:00,29,835,No,Congestion,No,425441
11938,TR0200,RT0238,ST0093,06-04-2025,06-04-2025 17:30,15,340,No,Congestion,Yes,492565
11939,TR0157,RT0132,ST0043,21-05-2025,21-05-2025 10:30,67,1119,No,Technical Issue,No,1461777
11940,TR0160,RT0083,ST0062,27-03-2025,27-03-2025 12:45,0,429,No,No Delay,Yes,516112
11941,TR0080,RT0284,ST0052,03-05-2025,03-05-2025 08:00,27,95,No,Crew Delay,No,81264
11942,TR0011,RT0222,ST0033,19-12-2025,19-12-2025 22:45,109,811,No,Signal Failure,No,384427
11943,TR0134,RT0106,ST0020,04-08-2025,04-08-2025 16:00,85,935,No,Signal Failure,No,754134
11944,TR0123,RT0294,ST0080,18-04-2025,18-04-2025 10:30,0,510,No,No Delay,Yes,334126
11945,TR0035,RT0066,ST0059,28-06-2025,28-06-2025 00:00,23,574,No,Crew Delay,No,629634
11946,TR0033,RT0195,ST0060,11-03-2025,11-03-2025 19:30,32,1174,No,Crew Delay,No,328118
11947,TR0018,RT0188,ST0063,07-05-2025,07-05-2025 15:45,78,1315,No,Technical Issue,No,1197479
11948,TR0165,RT0047,ST0056,25-07-2025,25-07-2025 18:45,37,1051,No,Technical Issue,No,1384800
11949,TR0013,RT0025,ST0037,20-09-2025,20-09-2025 21:30,0,147,No,No Delay,Yes,124500
11950,TR0090,RT0066,ST0060,08-03-2025,08-03-2025 10:15,82,849,No,Technical Issue,No,602989
11951,TR0110,RT0067,ST0088,18-05-2025,18-05-2025 13:15,41,711,No,Weather,No,992870
11952,TR0192,RT0197,ST0051,13-08-2025,13-08-2025 11:30,58,348,No,Track Maintenance,No,215420
11953,TR0001,RT0246,ST0029,02-03-2025,02-03-2025 07:00,0,859,No,No Delay,Yes,758033
11954,TR0063,RT0296,ST0099,12-04-2025,12-04-2025 14:00,48,780,No,Weather,No,443559
11955,TR0034,RT0100,ST0009,20-10-2025,20-10-2025 22:15,47,407,No,Technical Issue,No,221004
11956,TR0103,RT0178,ST0086,15-01-2025,15-01-2025 00:15,86,845,No,Signal Failure,No,776181
11957,TR0010,RT0115,ST0084,19-02-2025,19-02-2025 05:30,31,192,No,Signal Failure,No,79181
11958,TR0128,RT0168,ST0040,17-09-2025,17-09-2025 11:30,113,458,No,Signal Failure,No,306652
11959,TR0007,RT0119,ST0068,11-04-2025,11-04-2025 08:00,36,1015,No,Signal Failure,No,592263
11960,TR0056,RT0165,ST0043,10-01-2025,10-01-2025 17:15,0,657,No,No Delay,Yes,563719
11961,TR0080,RT0219,ST0100,01-09-2025,01-09-2025 07:15,41,1308,No,Crew Delay,No,1322349
11962,TR0165,RT0197,ST0076,03-05-2025,03-05-2025 19:00,32,469,No,Technical Issue,No,445181
11963,TR0157,RT0237,ST0023,30-05-2025,30-05-2025 18:45,58,1365,No,Weather,No,585095
11964,TR0012,RT0169,ST0008,08-06-2025,08-06-2025 22:00,0,734,No,No Delay,Yes,184884
11965,TR0145,RT0076,ST0074,10-09-2025,10-09-2025 04:15,66,840,Yes,Congestion,No,474500
11966,TR0048,RT0287,ST0064,28-11-2025,28-11-2025 21:45,51,612,No,Signal Failure,No,518586
11967,TR0026,RT0033,ST0023,20-07-2025,20-07-2025 19:30,120,1064,Yes,Signal Failure,No,687831
11968,TR0112,RT0299,ST0093,11-10-2025,11-10-2025 11:45,82,1177,No,Technical Issue,No,0
11969,TR0122,RT0230,ST0096,08-04-2025,08-04-2025 18:30,0,351,No,No Delay,Yes,376022
11970,TR0012,RT0195,ST0056,10-08-2025,10-08-2025 04:45,0,346,No,No Delay,Yes,398312
11971,TR0149,RT0294,ST0014,27-07-2025,27-07-2025 01:30,26,905,No,Signal Failure,No,592776
11972,TR0042,RT0297,ST0080,02-10-2025,02-10-2025 03:00,18,340,No,Technical Issue,No,320823
11973,TR0061,RT0278,ST0017,30-11-2025,30-11-2025 22:45,0,550,No,No Delay,Yes,667360
11974,TR0058,RT0230,ST0020,16-02-2025,16-02-2025 20:00,96,1097,No,Signal Failure,No,1538262
11975,TR0182,RT0096,ST0012,25-04-2025,25-04-2025 21:15,23,901,No,Congestion,No,661853
11976,TR0034,RT0171,ST0073,03-07-2025,03-07-2025 04:00,1,1168,Yes,No Delay,No,313526
11977,TR0007,RT0032,ST0072,11-01-2025,11-01-2025 06:15,22,1129,Yes,Crew Delay,No,264814
11978,TR0109,RT0045,ST0041,18-03-2025,18-03-2025 11:00,67,98,No,Congestion,No,36046
11979,TR0035,RT0072,ST0085,26-11-2025,26-11-2025 08:15,0,502,No,No Delay,Yes,559452
11980,TR0015,RT0020,ST0032,09-08-2025,09-08-2025 10:45,31,452,No,Crew Delay,No,217473
11981,TR0193,RT0239,ST0037,13-12-2025,13-12-2025 13:30,28,1107,No,Track Maintenance,No,1357463
11982,TR0025,RT0199,ST0018,23-02-2025,23-02-2025 13:30,27,270,No,Crew Delay,No,225847
11983,TR0059,RT0065,ST0029,28-02-2025,28-02-2025 06:45,0,1171,Yes,No Delay,No,393783
11984,TR0079,RT0188,ST0007,12-07-2025,12-07-2025 02:30,71,637,No,Congestion,No,283957
11985,TR0086,RT0089,ST0040,01-02-2025,01-02-2025 22:45,80,1398,Yes,Weather,No,616276
11986,TR0134,RT0201,ST0006,26-05-2025,26-05-2025 02:15,74,136,No,Congestion,No,44349
11987,TR0180,RT0023,ST0020,12-05-2025,12-05-2025 03:45,0,1140,No,No Delay,Yes,1555739
11988,TR0088,RT0296,ST0055,27-07-2025,27-07-2025 21:45,52,752,No,Congestion,No,925049
11989,TR0149,RT0130,ST0056,04-12-2025,04-12-2025 06:45,55,579,No,Technical Issue,No,179229
11990,TR0071,RT0154,ST0073,01-08-2025,01-08-2025 23:45,40,1306,No,Weather,No,975055
11991,TR0121,RT0078,ST0053,28-06-2025,28-06-2025 08:15,0,990,No,No Delay,Yes,402313
11992,TR0093,RT0190,ST0073,06-11-2025,06-11-2025 00:30,0,155,No,No Delay,Yes,212393
11993,TR0096,RT0300,ST0072,06-05-2025,06-05-2025 03:00,44,408,No,Technical Issue,No,410240
11994,TR0032,RT0154,ST0081,18-05-2025,18-05-2025 02:15,0,1174,No,No Delay,Yes,965126
11995,TR0053,RT0113,ST0088,02-09-2025,02-09-2025 05:45,87,1105,No,Track Maintenance,No,746973
11996,TR0059,RT0117,ST0087,12-07-2025,12-07-2025 05:00,53,1391,No,Technical Issue,No,1212424
11997,TR0069,RT0005,ST0033,19-12-2025,19-12-2025 23:30,60,1001,No,Technical Issue,No,757182
11998,TR0190,RT0035,ST0022,02-10-2025,02-10-2025 10:45,0,467,No,No Delay,Yes,575429
11999,TR0132,RT0272,ST0050,15-05-2025,15-05-2025 03:30,70,349,No,Congestion,No,200507
12000,TR0086,RT0159,ST0086,14-02-2025,14-02-2025 03:00,96,826,No,Signal Failure,No,293905
12001,TR0018,RT0210,ST0027,27-12-2025,27-12-2025 12:15,0,1210,No,No Delay,Yes,807706
12002,TR0081,RT0014,ST0048,07-02-2025,07-02-2025 16:45,44,1013,No,Weather,No,1250539
12003,TR0114,RT0025,ST0066,15-05-2025,15-05-2025 10:00,89,952,No,Track Maintenance,No,648099
12004,TR0184,RT0218,ST0095,23-08-2025,23-08-2025 02:30,61,610,No,Track Maintenance,No,741883
12005,TR0024,RT0254,ST0013,08-03-2025,08-03-2025 02:00,51,698,No,Crew Delay,No,747817
12006,TR0066,RT0203,ST0002,16-03-2025,16-03-2025 11:45,48,1037,No,Crew Delay,No,988164
12007,TR0141,RT0101,ST0046,21-09-2025,21-09-2025 14:15,22,563,No,Congestion,No,263560
12008,TR0062,RT0229,ST0071,31-03-2025,31-03-2025 15:30,30,1331,No,Congestion,No,1189240
12009,TR0054,RT0199,ST0011,12-04-2025,12-04-2025 23:00,42,105,No,Weather,No,118210
12010,TR0143,RT0178,ST0026,03-01-2025,03-01-2025 07:00,22,162,No,Crew Delay,No,42864
12011,TR0197,RT0276,ST0063,03-04-2025,03-04-2025 23:00,0,1226,No,No Delay,Yes,1625085
12012,TR0131,RT0130,ST0049,12-01-2025,12-01-2025 13:15,69,736,No,Signal Failure,No,881992
12013,TR0037,RT0279,ST0063,23-03-2025,23-03-2025 23:45,0,915,No,No Delay,Yes,1055984
12014,TR0037,RT0288,ST0021,20-06-2025,20-06-2025 05:45,47,433,No,Weather,No,310856
12015,TR0131,RT0141,ST0049,16-12-2025,16-12-2025 04:00,0,849,No,No Delay,Yes,1151516
12016,TR0191,RT0013,ST0079,22-08-2025,22-08-2025 19:00,116,383,No,Signal Failure,No,162814
12017,TR0035,RT0217,ST0080,31-10-2025,31-10-2025 18:00,52,526,No,Signal Failure,No,574700
12018,TR0180,RT0186,ST0009,14-02-2025,14-02-2025 06:45,0,1097,No,No Delay,Yes,999302
12019,TR0124,RT0027,ST0021,25-01-2025,25-01-2025 00:15,98,290,No,Technical Issue,No,355814
12020,TR0156,RT0218,ST0053,04-01-2025,04-01-2025 01:00,0,1096,No,No Delay,Yes,287652
12021,TR0018,RT0014,ST0055,18-08-2025,18-08-2025 07:45,0,1386,No,No Delay,Yes,587191
12022,TR0122,RT0142,ST0041,28-12-2025,28-12-2025 03:45,54,1056,No,Track Maintenance,No,1112848
12023,TR0164,RT0055,ST0006,14-07-2025,14-07-2025 23:15,64,667,No,Technical Issue,No,483781
12024,TR0161,RT0191,ST0001,05-06-2025,05-06-2025 14:15,0,460,No,No Delay,Yes,201857
12025,TR0192,RT0285,ST0095,20-04-2025,20-04-2025 13:30,97,205,No,Technical Issue,No,273264
12026,TR0154,RT0089,ST0064,14-06-2025,14-06-2025 05:30,0,372,Yes,No Delay,No,148534
12027,TR0048,RT0045,ST0005,25-11-2025,25-11-2025 16:15,0,431,No,No Delay,Yes,446500
12028,TR0168,RT0132,ST0026,02-03-2025,02-03-2025 05:15,45,627,No,Congestion,No,591264
12029,TR0017,RT0066,ST0001,28-07-2025,28-07-2025 11:30,57,1177,No,Weather,No,637440
12030,TR0168,RT0279,ST0001,05-05-2025,05-05-2025 16:15,51,327,No,Congestion,No,248502
12031,TR0135,RT0148,ST0093,03-11-2025,03-11-2025 07:45,41,1183,No,Weather,No,875521
12032,TR0057,RT0145,ST0086,14-10-2025,14-10-2025 00:30,64,682,No,Congestion,No,647436
12033,TR0008,RT0006,ST0038,26-03-2025,26-03-2025 04:00,70,307,No,Technical Issue,No,401273
12034,TR0128,RT0082,ST0041,28-07-2025,28-07-2025 09:30,85,1045,No,Signal Failure,No,1086085
12035,TR0117,RT0123,ST0083,22-08-2025,22-08-2025 21:45,41,1317,No,Crew Delay,No,1062488
12036,TR0056,RT0167,ST0028,12-02-2025,12-02-2025 23:00,32,118,No,Technical Issue,No,146469
12037,TR0126,RT0237,ST0005,11-10-2025,11-10-2025 03:15,90,411,No,Track Maintenance,No,108706
12038,TR0159,RT0105,ST0021,08-09-2025,08-09-2025 02:00,74,384,No,Technical Issue,No,453066
12039,TR0059,RT0290,ST0063,16-06-2025,16-06-2025 14:45,42,891,No,Track Maintenance,No,1251770
12040,TR0058,RT0238,ST0086,12-07-2025,12-07-2025 04:45,64,426,No,Track Maintenance,No,378161
12041,TR0140,RT0082,ST0084,08-03-2025,08-03-2025 23:15,19,362,No,Signal Failure,No,101571
12042,TR0176,RT0094,ST0012,26-07-2025,26-07-2025 15:00,43,534,No,Track Maintenance,No,448607
12043,TR0159,RT0285,ST0006,20-11-2025,20-11-2025 14:30,49,281,No,Weather,No,310172
12044,TR0108,RT0297,ST0029,05-02-2025,05-02-2025 23:00,0,985,No,No Delay,Yes,1291653
12045,TR0191,RT0066,ST0061,13-10-2025,13-10-2025 20:45,84,1357,No,Weather,No,1769904
12046,TR0074,RT0112,ST0035,15-12-2025,15-12-2025 15:45,95,876,No,Technical Issue,No,1246108
12047,TR0167,RT0171,ST0075,06-10-2025,06-10-2025 08:15,43,1388,Yes,Crew Delay,No,104686
12048,TR0148,RT0247,ST0052,24-06-2025,24-06-2025 15:30,0,1151,No,Congestion,No,466757
12049,TR0101,RT0066,ST0033,11-01-2025,11-01-2025 17:00,1,1311,No,No Delay,Yes,351680
12050,TR0048,RT0068,ST0025,19-01-2025,19-01-2025 15:30,0,859,No,No Delay,Yes,0
12051,TR0071,RT0034,ST0014,09-07-2025,09-07-2025 03:00,29,175,No,Technical Issue,No,247934
12052,TR0116,RT0001,ST0093,13-03-2025,13-03-2025 16:45,0,781,No,No Delay,Yes,1000834
12053,TR0182,RT0151,ST0053,26-10-2025,26-10-2025 10:15,57,840,No,Congestion,No,608315
12054,TR0122,RT0272,ST0061,16-03-2025,16-03-2025 23:45,116,909,No,Signal Failure,No,1195747
12055,TR0078,RT0258,ST0013,17-05-2025,17-05-2025 14:00,36,296,No,Technical Issue,No,79206
12056,TR0199,RT0238,ST0015,26-08-2025,26-08-2025 17:45,0,905,No,No Delay,Yes,838647
12057,TR0029,RT0116,ST0055,08-10-2025,08-10-2025 23:15,31,384,No,Weather,No,199992
12058,TR0093,RT0076,ST0053,14-10-2025,14-10-2025 23:45,23,407,No,Crew Delay,No,401446
12059,TR0073,RT0283,ST0072,21-05-2025,21-05-2025 23:30,0,1206,No,No Delay,Yes,1623530
12060,TR0100,RT0019,ST0047,17-11-2025,17-11-2025 21:45,49,929,No,Crew Delay,No,578765
12061,TR0176,RT0284,ST0045,07-06-2025,07-06-2025 23:30,44,1052,No,Congestion,No,1233606
12062,TR0074,RT0035,ST0097,20-07-2025,20-07-2025 03:15,19,790,No,Crew Delay,No,611954
12063,TR0184,RT0241,ST0075,29-01-2025,29-01-2025 14:15,53,921,No,Technical Issue,No,963878
12064,TR0095,RT0007,ST0064,05-04-2025,05-04-2025 21:30,0,1255,No,No Delay,Yes,1212808
12065,TR0017,RT0037,ST0015,01-10-2025,01-10-2025 01:45,2,163,No,No Delay,Yes,216020
12066,TR0137,RT0153,ST0021,11-05-2025,11-05-2025 06:15,36,697,No,Congestion,No,654976
12067,TR0097,RT0245,ST0036,04-09-2025,04-09-2025 11:00,1,1336,No,No Delay,Yes,1745773
12068,TR0162,RT0250,ST0070,04-02-2025,04-02-2025 16:30,0,429,No,No Delay,Yes,339079
12069,TR0173,RT0115,ST0025,12-05-2025,12-05-2025 08:45,36,646,No,Congestion,No,349753
12070,TR0009,RT0041,ST0044,24-10-2025,24-10-2025 09:45,0,1070,No,No Delay,Yes,1225062
12071,TR0135,RT0062,ST0001,01-12-2025,01-12-2025 01:45,47,865,No,Track Maintenance,No,586299
12072,TR0144,RT0169,ST0042,24-04-2025,24-04-2025 06:15,63,957,No,Congestion,No,1056935
12073,TR0019,RT0142,ST0059,31-03-2025,31-03-2025 21:15,31,394,No,Track Maintenance,No,199403
12074,TR0134,RT0258,ST0033,11-08-2025,11-08-2025 17:00,49,384,No,Congestion,No,144750
12075,TR0114,RT0088,ST0032,13-10-2025,13-10-2025 05:00,30,438,No,Weather,No,314799
12076,TR0139,RT0048,ST0066,28-03-2025,28-03-2025 18:00,27,222,No,Congestion,No,218544
12077,TR0125,RT0012,ST0025,10-08-2025,10-08-2025 16:00,18,652,No,Crew Delay,No,825763
12078,TR0061,RT0211,ST0040,24-09-2025,24-09-2025 22:00,51,105,No,Weather,No,46337
12079,TR0042,RT0244,ST0058,02-02-2025,02-02-2025 12:15,0,585,No,No Delay,Yes,461329
12080,TR0013,RT0239,ST0097,21-10-2025,21-10-2025 03:30,58,1055,No,Crew Delay,No,1066792
12081,TR0140,RT0197,ST0075,26-08-2025,26-08-2025 14:30,24,273,No,Congestion,No,209894
12082,TR0085,RT0257,ST0064,05-01-2025,05-01-2025 22:45,0,1252,No,No Delay,Yes,854072
12083,TR0020,RT0235,ST0019,06-07-2025,06-07-2025 01:45,0,477,No,No Delay,Yes,467741
12084,TR0050,RT0187,ST0089,05-09-2025,05-09-2025 00:45,11,471,No,Congestion,Yes,149283
12085,TR0164,RT0201,ST0028,09-04-2025,09-04-2025 15:15,14,1272,No,Congestion,Yes,1506249
12086,TR0092,RT0103,ST0074,20-02-2025,20-02-2025 07:00,39,235,No,Congestion,No,114457
12087,TR0088,RT0290,ST0095,06-03-2025,06-03-2025 06:45,49,428,No,Weather,No,489506
12088,TR0069,RT0221,ST0080,15-07-2025,15-07-2025 04:45,0,306,No,No Delay,Yes,392606
12089,TR0037,RT0187,ST0042,27-02-2025,27-02-2025 19:45,24,738,No,Weather,No,748905
12090,TR0140,RT0099,ST0082,25-06-2025,25-06-2025 01:00,48,931,No,Signal Failure,No,676283
12091,TR0099,RT0245,ST0086,05-07-2025,05-07-2025 21:15,28,793,No,Track Maintenance,No,323229
12092,TR0125,RT0022,ST0050,14-06-2025,14-06-2025 04:30,63,676,Yes,Signal Failure,No,342603
12093,TR0168,RT0068,ST0099,15-05-2025,15-05-2025 09:30,0,1302,No,No Delay,Yes,426689
12094,TR0054,RT0065,ST0076,01-03-2025,01-03-2025 13:15,58,174,No,Congestion,No,239565
12095,TR0130,RT0292,ST0092,11-11-2025,11-11-2025 01:00,26,937,No,Technical Issue,No,863539
12096,TR0178,RT0217,ST0048,16-10-2025,16-10-2025 20:30,42,614,No,Congestion,No,425680
12097,TR0041,RT0029,ST0057,28-06-2025,28-06-2025 18:00,42,273,No,Congestion,No,165571
12098,TR0045,RT0193,ST0009,03-05-2025,03-05-2025 04:45,59,1293,No,Weather,No,815168
12099,TR0103,RT0056,ST0030,30-11-2025,30-11-2025 20:15,0,541,Yes,No Delay,No,256210
12100,TR0106,RT0212,ST0018,21-10-2025,21-10-2025 04:30,24,135,No,Weather,No,93208
12101,TR0137,RT0238,ST0045,01-09-2025,01-09-2025 23:15,60,644,No,Crew Delay,No,540112
12102,TR0190,RT0200,ST0088,07-11-2025,07-11-2025 04:00,41,1214,No,Track Maintenance,No,729627
12103,TR0128,RT0178,ST0083,09-10-2025,09-10-2025 05:00,23,445,No,Track Maintenance,No,552315
12104,TR0086,RT0153,ST0078,17-12-2025,17-12-2025 16:00,35,350,No,Crew Delay,No,219219
12105,TR0047,RT0044,ST0066,25-10-2025,25-10-2025 13:45,34,709,No,Technical Issue,No,989902
12106,TR0005,RT0168,ST0011,26-12-2025,26-12-2025 03:45,112,666,No,Signal Failure,No,321698
12107,TR0001,RT0287,ST0090,18-03-2025,18-03-2025 17:45,0,976,No,No Delay,Yes,1336653
12108,TR0044,RT0197,ST0072,28-03-2025,28-03-2025 17:15,0,620,No,No Delay,Yes,690487
12109,TR0150,RT0074,ST0067,21-03-2025,21-03-2025 10:15,81,846,No,Technical Issue,No,1219151
12110,TR0038,RT0171,ST0015,26-03-2025,26-03-2025 16:45,37,1146,No,Signal Failure,No,975733
12111,TR0019,RT0183,ST0040,01-10-2025,01-10-2025 13:30,0,1058,No,No Delay,Yes,657191
12112,TR0159,RT0016,ST0013,22-09-2025,22-09-2025 05:00,0,495,No,No Delay,Yes,204214
12113,TR0115,RT0068,ST0080,21-04-2025,21-04-2025 18:15,65,904,No,Track Maintenance,No,695112
12114,TR0195,RT0042,ST0086,26-12-2025,26-12-2025 17:45,34,465,No,Crew Delay,No,465108
12115,TR0087,RT0110,ST0033,30-09-2025,30-09-2025 07:45,17,1352,No,Technical Issue,No,536139
12116,TR0170,RT0041,ST0002,16-12-2025,16-12-2025 04:00,11,370,No,Congestion,Yes,234955
12117,TR0123,RT0006,ST0093,07-11-2025,07-11-2025 15:45,0,765,Yes,No Delay,No,40512
12118,TR0082,RT0181,ST0034,06-11-2025,06-11-2025 12:00,11,252,No,Crew Delay,Yes,122373
12119,TR0154,RT0273,ST0016,15-04-2025,15-04-2025 14:45,0,1014,No,No Delay,Yes,621383
12120,TR0141,RT0185,ST0014,22-09-2025,22-09-2025 00:45,0,295,No,No Delay,Yes,378470
12121,TR0058,RT0144,ST0046,13-06-2025,13-06-2025 00:45,28,838,No,Congestion,No,629649
12122,TR0146,RT0100,ST0050,16-05-2025,16-05-2025 01:00,71,1016,No,Weather,No,320466
12123,TR0067,RT0090,ST0005,09-07-2025,09-07-2025 18:45,0,641,No,No Delay,Yes,368968
12124,TR0122,RT0246,ST0043,09-09-2025,09-09-2025 01:00,0,640,No,No Delay,Yes,191354
12125,TR0087,RT0239,ST0018,02-08-2025,02-08-2025 15:45,53,601,No,Congestion,No,638488
